launch_year,agency,state_code,category,agency_type
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1960,,SU,F,state
1960,,SU,F,state
1960,,SU,F,state
1960,,SU,F,state
1960,,SU,F,state
1961,,SU,F,state
1961,,SU,F,state
1961,,SU,F,state
1962,,SU,F,state
1962,,SU,F,state
1963,,SU,F,state
1963,,SU,F,state
1963,,SU,F,state
1963,,SU,F,state
1963,,SU,F,state
1963,,SU,F,state
1964,,SU,F,state
1964,,SU,F,state
1964,,SU,F,state
1964,,SU,F,state
1964,,SU,F,state
1964,,SU,F,state
1965,,SU,F,state
1965,,SU,F,state
1965,,SU,F,state
1965,,SU,F,state
1965,,SU,F,state
1966,,SU,F,state
1966,,SU,F,state
1966,,SU,F,state
1966,,SU,F,state
1966,,SU,F,state
1966,,SU,F,state
1966,,SU,F,state
1967,,SU,F,state
1967,,SU,F,state
1967,,SU,F,state
1967,,SU,F,state
1967,,SU,F,state
1967,,SU,F,state
1967,,SU,F,state
1967,,SU,F,state
1968,,SU,F,state
1968,,SU,F,state
1968,,SU,F,state
1968,,SU,F,state
1968,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1969,,SU,F,state
1970,,SU,F,state
1970,,SU,F,state
1970,,SU,F,state
1970,,SU,F,state
1970,,SU,F,state
1970,,SU,F,state
1971,,SU,F,state
1971,,SU,F,state
1971,,SU,F,state
1971,,SU,F,state
1971,,SU,F,state
1971,,SU,F,state
1971,,SU,F,state
1971,,SU,F,state
1972,,SU,F,state
1972,,SU,F,state
1972,,SU,F,state
1972,,SU,F,state
1972,,SU,F,state
1973,,SU,F,state
1973,,SU,F,state
1974,,SU,F,state
1974,,SU,F,state
1974,,SU,F,state
1974,,SU,F,state
1975,,SU,F,state
1975,,SU,F,state
1975,,SU,F,state
1975,,SU,F,state
1976,,SU,F,state
1977,,SU,F,state
1977,,SU,F,state
1977,,SU,F,state
1977,,SU,F,state
1978,,SU,F,state
1978,,SU,F,state
1978,,SU,F,state
1979,,SU,F,state
1981,,SU,F,state
1981,,SU,F,state
1993,RU,RU,O,state
1997,RU,RU,O,state
1997,RU,RU,O,state
1997,RU,RU,O,state
1997,RU,RU,O,state
1997,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1998,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
1999,RU,RU,O,state
2000,RU,RU,O,state
2000,RU,RU,O,state
2000,RU,RU,O,state
2000,RU,RU,O,state
2000,RU,RU,O,state
2000,RU,RU,O,state
2003,RU,RU,O,state
2005,RU,RU,O,state
2006,RU,RU,O,state
2013,RU,RU,O,state
2014,RU,RU,O,state
1995,RU,RU,F,state
1998,RU,RU,F,state
1999,RU,RU,F,state
2000,RU,RU,F,state
1980,US,US,F,state
1965,US,US,O,state
1965,US,US,O,state
1965,US,US,O,state
1965,US,US,O,state
1966,US,US,O,state
1966,US,US,O,state
1967,US,US,O,state
1966,US,US,F,state
1975,CN,CN,O,state
1975,CN,CN,O,state
1976,CN,CN,O,state
1981,CN,CN,O,state
1988,CN,CN,O,state
1990,CN,CN,O,state
1992,CN,CN,O,state
1994,CN,CN,O,state
1996,CN,CN,O,state
1999,CN,CN,O,state
1999,CN,CN,O,state
2000,CN,CN,O,state
2002,CN,CN,O,state
2002,CN,CN,O,state
2003,CN,CN,O,state
2003,CN,CN,O,state
2004,CN,CN,O,state
2004,CN,CN,O,state
2004,CN,CN,O,state
2005,CN,CN,O,state
2005,CN,CN,O,state
2006,CN,CN,O,state
2006,CN,CN,O,state
2007,CN,CN,O,state
2007,CN,CN,O,state
2007,CN,CN,O,state
2008,CN,CN,O,state
2008,CN,CN,O,state
2008,CN,CN,O,state
2008,CN,CN,O,state
2008,CN,CN,O,state
2009,CN,CN,O,state
2009,CN,CN,O,state
2010,CN,CN,O,state
2010,CN,CN,O,state
2010,CN,CN,O,state
2010,CN,CN,O,state
2010,CN,CN,O,state
2010,CN,CN,O,state
2010,CN,CN,O,state
2011,CN,CN,O,state
2011,CN,CN,O,state
2011,CN,CN,O,state
2011,CN,CN,O,state
2012,CN,CN,O,state
2012,CN,CN,O,state
2012,CN,CN,O,state
2012,CN,CN,O,state
2012,CN,CN,O,state
2012,CN,CN,O,state
2012,CN,CN,O,state
2013,CN,CN,O,state
2013,CN,CN,O,state
2013,CN,CN,O,state
2013,CN,CN,O,state
2013,CN,CN,O,state
2013,CN,CN,O,state
2013,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2014,CN,CN,O,state
2015,CN,CN,O,state
2015,CN,CN,O,state
2015,CN,CN,O,state
2015,CN,CN,O,state
2015,CN,CN,O,state
2015,CN,CN,O,state
2015,CN,CN,O,state
2015,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2016,CN,CN,O,state
2017,CN,CN,O,state
2017,CN,CN,O,state
2017,CN,CN,O,state
2017,CN,CN,O,state
2017,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
2018,CN,CN,O,state
1973,CN,CN,F,state
1974,CN,CN,F,state
1976,CN,CN,F,state
1979,CN,CN,F,state
2013,CN,CN,F,state
2016,CN,CN,F,state
1999,SEALC,CYM,O,private
1999,SEALC,CYM,O,private
2000,SEALC,CYM,O,private
2000,SEALC,CYM,F,private
2000,SEALP,US,O,private
2001,SEALP,US,O,private
2001,SEALP,US,O,private
2002,SEALP,US,O,private
2003,SEALP,US,O,private
2003,SEALP,US,O,private
2003,SEALP,US,O,private
2004,SEALP,US,O,private
2004,SEALP,US,O,private
2004,SEALP,US,O,private
2005,SEALP,US,O,private
2005,SEALP,US,O,private
2005,SEALP,US,O,private
2005,SEALP,US,O,private
2006,SEALP,US,O,private
2006,SEALP,US,O,private
2006,SEALP,US,O,private
2006,SEALP,US,O,private
2006,SEALP,US,O,private
2008,SEALP,US,O,private
2008,SEALP,US,O,private
2008,SEALP,US,O,private
2008,SEALP,US,O,private
2008,SEALP,US,O,private
2009,SEALP,US,O,private
2007,SEALP,US,F,private
2008,RU,RU,O,state
2009,RU,RU,O,state
2009,RU,RU,O,state
2009,RU,RU,O,state
2008,SPX,US,O,startup
2009,SPX,US,O,startup
2010,SPX,US,O,startup
2010,SPX,US,O,startup
2012,SPX,US,O,startup
2012,SPX,US,O,startup
2013,SPX,US,O,startup
2013,SPX,US,O,startup
2013,SPX,US,O,startup
2014,SPX,US,O,startup
2014,SPX,US,O,startup
2014,SPX,US,O,startup
2014,SPX,US,O,startup
2014,SPX,US,O,startup
2014,SPX,US,O,startup
2015,SPX,US,O,startup
2015,SPX,US,O,startup
2015,SPX,US,O,startup
2015,SPX,US,O,startup
2015,SPX,US,O,startup
2015,SPX,US,O,startup
2016,SPX,US,O,startup
2016,SPX,US,O,startup
2016,SPX,US,O,startup
2016,SPX,US,O,startup
2016,SPX,US,O,startup
2016,SPX,US,O,startup
2016,SPX,US,O,startup
2016,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2017,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2018,SPX,US,O,startup
2006,SPX,US,F,startup
2007,SPX,US,F,startup
2008,SPX,US,F,startup
2015,SPX,US,F,startup
1999,STSM,F,O,private
1999,STSM,F,O,private
1999,STSM,F,O,private
1999,STSM,F,O,private
1999,STSM,F,O,private
1999,STSM,F,O,private
2000,STSM,F,O,private
2000,STSM,F,O,private
2000,STSM,F,O,private
2000,STSM,F,O,private
2003,STSM,F,O,private
2003,STSM,F,O,private
2005,STSM,F,O,private
2005,STSM,F,O,private
2005,STSM,F,O,private
2006,STSM,F,O,private
2007,STSM,F,O,private
2007,STSM,F,O,private
2007,STSM,F,O,private
2008,STSM,F,O,private
2006,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2007,ULAB,US,O,private
2008,ULAB,US,O,private
2008,ULAB,US,O,private
2008,ULAB,US,O,private
2008,ULAB,US,O,private
2008,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2009,ULAB,US,O,private
2010,ULAB,US,O,private
2010,ULAB,US,O,private
2010,ULAB,US,O,private
2010,ULAB,US,O,private
2011,ULAB,US,O,private
2011,ULAB,US,O,private
2011,ULAB,US,O,private
2011,ULAB,US,O,private
2011,ULAB,US,O,private
2011,ULAB,US,O,private
2012,ULAB,US,O,private
2012,ULAB,US,O,private
2012,ULAB,US,O,private
2012,ULAB,US,O,private
2013,ULAB,US,O,private
2013,ULAB,US,O,private
2013,ULAB,US,O,private
2014,ULAB,US,O,private
2014,ULAB,US,O,private
2014,ULAB,US,O,private
2014,ULAB,US,O,private
2014,ULAB,US,O,private
2015,ULAB,US,O,private
2015,ULAB,US,O,private
2015,ULAB,US,O,private
2016,ULAB,US,O,private
2016,ULAB,US,O,private
2016,ULAB,US,O,private
2016,ULAB,US,O,private
2017,ULAB,US,O,private
2017,ULAB,US,O,private
2018,ULAB,US,O,private
2018,ULAB,US,O,private
2018,ULAB,US,O,private
2007,ULAL,US,O,private
2007,ULAL,US,O,private
2007,ULAL,US,O,private
2007,ULAL,US,O,private
2008,ULAL,US,O,private
2008,ULAL,US,O,private
2009,ULAL,US,O,private
2009,ULAL,US,O,private
2009,ULAL,US,O,private
2009,ULAL,US,O,private
2009,ULAL,US,O,private
2010,ULAL,US,O,private
2010,ULAL,US,O,private
2010,ULAL,US,O,private
2010,ULAL,US,O,private
2011,ULAL,US,O,private
2011,ULAL,US,O,private
2011,ULAL,US,O,private
2011,ULAL,US,O,private
2011,ULAL,US,O,private
2012,ULAL,US,O,private
2012,ULAL,US,O,private
2012,ULAL,US,O,private
2012,ULAL,US,O,private
2012,ULAL,US,O,private
2012,ULAL,US,O,private
2013,ULAL,US,O,private
2013,ULAL,US,O,private
2013,ULAL,US,O,private
2013,ULAL,US,O,private
2013,ULAL,US,O,private
2013,ULAL,US,O,private
2013,ULAL,US,O,private
2013,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2014,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2015,ULAL,US,O,private
2016,ULAL,US,O,private
2016,ULAL,US,O,private
2016,ULAL,US,O,private
2016,ULAL,US,O,private
2016,ULAL,US,O,private
2016,ULAL,US,O,private
2016,ULAL,US,O,private
2016,ULAL,US,O,private
2017,ULAL,US,O,private
2017,ULAL,US,O,private
2017,ULAL,US,O,private
2017,ULAL,US,O,private
2017,ULAL,US,O,private
2017,ULAL,US,O,private
2018,ULAL,US,O,private
2018,ULAL,US,O,private
2018,ULAL,US,O,private
2018,ULAL,US,O,private
2018,ULAL,US,O,private
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1982,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1983,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1984,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1985,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1986,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
1987,,SU,O,state
