DATAFLOW,LAST UPDATE,freq,n_book,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE16,PC,SK,2022,9.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE16,PC,TR,2022,8.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,AT,2022,14.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,BE,2022,14.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,BG,2022,8.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,CH,2022,17.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,CY,2022,9.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,CZ,2022,14.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,DK,2022,15.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,EA20,2022,12.6,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,EE,2022,14.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,EL,2022,6.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,ES,2022,12.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,EU27_2020,2022,12.0,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,FI,2022,12.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,FR,2022,13.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,HR,2022,7.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,HU,2022,11.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,IE,2022,13.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,IT,2022,10.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,LT,2022,9.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,LU,2022,17.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,LV,2022,13.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,ME,2022,3.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,MT,2022,9.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,NL,2022,23.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,NO,2022,15.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,PL,2022,10.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,PT,2022,10.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,RO,2022,3.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,RS,2022,4.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,SE,2022,18.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,SI,2022,10.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,SK,2022,10.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE65,PC,TR,2022,4.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,AT,2022,14.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,BE,2022,13.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,BG,2022,7.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,CH,2022,17.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,CY,2022,8.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,CZ,2022,13.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,DK,2022,15.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,EA20,2022,12.2,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,EE,2022,11.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,EL,2022,7.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,ES,2022,11.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,EU27_2020,2022,12.0,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,FI,2022,14.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,FR,2022,13.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,HR,2022,8.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,HU,2022,10.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,IE,2022,13.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,IT,2022,9.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,LT,2022,8.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,LU,2022,19.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,LV,2022,13.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,ME,2022,3.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,MT,2022,11.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,NL,2022,23.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,NO,2022,15.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,PL,2022,11.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,PT,2022,10.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,RO,2022,3.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,RS,2022,4.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,SE,2022,20.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,SI,2022,10.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,SK,2022,7.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,T,Y_GE75,PC,TR,2022,1.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,AT,2022,17.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,BE,2022,26.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,BG,2022,41.4,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,CH,2022,16.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,CY,2022,9.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,CZ,2022,26.5,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,DK,2022,31.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,EA20,2022,18.5,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,EE,2022,14.1,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,EL,2022,11.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,ES,2022,16.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,EU27_2020,2022,19.1,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,FI,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,FR,2022,12.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,HR,2022,26.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,HU,2022,21.5,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,IE,2022,20.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,IT,2022,25.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,LT,2022,27.9,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,LU,2022,30.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,LV,2022,28.9,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,ME,2022,39.8,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,MT,2022,8.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,NL,2022,34.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,NO,2022,24.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,PL,2022,24.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,PT,2022,15.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,RO,2022,11.9,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,RS,2022,26.1,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,SE,2022,13.2,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,SI,2022,26.8,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,SK,2022,33.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-24,PC,TR,2022,21.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,AT,2022,25.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,BE,2022,30.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,BG,2022,30.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,CH,2022,22.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,CY,2022,11.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,CZ,2022,27.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,DK,2022,25.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,EA20,2022,19.8,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,EE,2022,31.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,EL,2022,20.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,ES,2022,18.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,EU27_2020,2022,20.8,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,FI,2022,24.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,FR,2022,17.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,HR,2022,25.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,HU,2022,23.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,IE,2022,13.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,IT,2022,17.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,LT,2022,23.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,LU,2022,15.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,LV,2022,21.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,ME,2022,34.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,MT,2022,15.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,NL,2022,23.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,NO,2022,26.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,PL,2022,26.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,PT,2022,18.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,RO,2022,21.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,RS,2022,24.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,SE,2022,22.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,SI,2022,18.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,SK,2022,31.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-29,PC,TR,2022,19.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,AT,2022,23.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,BE,2022,26.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,BG,2022,25.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,CH,2022,25.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,CY,2022,9.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,CZ,2022,25.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,DK,2022,23.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,EA20,2022,20.3,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,EE,2022,25.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,EL,2022,18.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,ES,2022,17.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,EU27_2020,2022,21.0,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,FI,2022,24.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,FR,2022,21.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,HR,2022,25.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,HU,2022,24.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,IE,2022,14.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,IT,2022,16.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,LT,2022,21.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,LU,2022,17.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,LV,2022,24.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,ME,2022,26.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,MT,2022,12.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,NL,2022,27.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,NO,2022,24.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,PL,2022,25.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,PT,2022,14.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,RO,2022,16.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,RS,2022,25.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,SE,2022,22.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,SI,2022,20.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,SK,2022,23.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-44,PC,TR,2022,19.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,AT,2022,23.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,BE,2022,26.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,BG,2022,26.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,CH,2022,23.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,CY,2022,11.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,CZ,2022,25.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,DK,2022,22.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,EA20,2022,20.7,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,EE,2022,24.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,EL,2022,18.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,ES,2022,17.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,EU27_2020,2022,21.4,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,FI,2022,22.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,FR,2022,22.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,HR,2022,26.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,HU,2022,25.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,IE,2022,15.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,IT,2022,17.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,LT,2022,23.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,LU,2022,20.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,LV,2022,25.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,ME,2022,26.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,MT,2022,13.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,NL,2022,27.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,NO,2022,24.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,PL,2022,25.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,PT,2022,16.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,RO,2022,17.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,RS,2022,27.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,SE,2022,22.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,SI,2022,21.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,SK,2022,22.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y16-64,PC,TR,2022,19.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y20-64,PC,AT,2022,23.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y20-64,PC,BE,2022,26.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y20-64,PC,BG,2022,26.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y20-64,PC,CH,2022,23.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y20-64,PC,CY,2022,11.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED5-8,F,Y20-64,PC,CZ,2022,25.5,
