who,TEAGE,category,n,N,p,X,Y,whofct
Foster Child,71,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,72,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,72,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,72,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,72,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,73,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,73,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,73,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,73,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,74,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,74,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,74,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,74,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,75,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,75,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,75,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,75,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,76,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,76,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,76,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,76,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,77,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,77,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,77,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,77,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,78,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,78,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,78,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,78,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,79,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,79,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,79,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,79,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,80,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,80,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,80,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,80,Work,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,85,Alone,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,85,Family,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,85,Friend,0,0,0,0.010163082013708344,100,Foster Child
Foster Child,85,Work,0,0,0,0.010163082013708344,100,Foster Child
Friends,15,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,15,Family,0,0,0,0.08051761322789361,100,Friends
Friends,15,Friend,85,1071,0.07936507936507936,0.08051761322789361,100,Friends
Friends,15,Work,0,0,0,0.08051761322789361,100,Friends
Friends,16,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,16,Family,0,0,0,0.08051761322789361,100,Friends
Friends,16,Friend,112,1391,0.08051761322789361,0.08051761322789361,16,Friends
Friends,16,Work,0,0,0,0.08051761322789361,100,Friends
Friends,17,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,17,Family,0,0,0,0.08051761322789361,100,Friends
Friends,17,Friend,115,1561,0.07367072389493914,0.08051761322789361,100,Friends
Friends,17,Work,0,0,0,0.08051761322789361,100,Friends
Friends,18,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,18,Family,0,0,0,0.08051761322789361,100,Friends
Friends,18,Friend,38,1028,0.03696498054474708,0.08051761322789361,100,Friends
Friends,18,Work,0,0,0,0.08051761322789361,100,Friends
Friends,19,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,19,Family,0,0,0,0.08051761322789361,100,Friends
Friends,19,Friend,40,878,0.04555808656036447,0.08051761322789361,100,Friends
Friends,19,Work,0,0,0,0.08051761322789361,100,Friends
Friends,20,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,20,Family,0,0,0,0.08051761322789361,100,Friends
Friends,20,Friend,41,836,0.04904306220095694,0.08051761322789361,100,Friends
Friends,20,Work,0,0,0,0.08051761322789361,100,Friends
Friends,21,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,21,Family,0,0,0,0.08051761322789361,100,Friends
Friends,21,Friend,55,737,0.07462686567164178,0.08051761322789361,100,Friends
Friends,21,Work,0,0,0,0.08051761322789361,100,Friends
Friends,22,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,22,Family,0,0,0,0.08051761322789361,100,Friends
Friends,22,Friend,23,965,0.02383419689119171,0.08051761322789361,100,Friends
Friends,22,Work,0,0,0,0.08051761322789361,100,Friends
Friends,23,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,23,Family,0,0,0,0.08051761322789361,100,Friends
Friends,23,Friend,44,1148,0.03832752613240418,0.08051761322789361,100,Friends
Friends,23,Work,0,0,0,0.08051761322789361,100,Friends
Friends,24,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,24,Family,0,0,0,0.08051761322789361,100,Friends
Friends,24,Friend,43,1242,0.03462157809983897,0.08051761322789361,100,Friends
Friends,24,Work,0,0,0,0.08051761322789361,100,Friends
Friends,25,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,25,Family,0,0,0,0.08051761322789361,100,Friends
Friends,25,Friend,38,1199,0.0316930775646372,0.08051761322789361,100,Friends
Friends,25,Work,0,0,0,0.08051761322789361,100,Friends
Friends,26,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,26,Family,0,0,0,0.08051761322789361,100,Friends
Friends,26,Friend,70,1560,0.04487179487179487,0.08051761322789361,100,Friends
Friends,26,Work,0,0,0,0.08051761322789361,100,Friends
Friends,27,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,27,Family,0,0,0,0.08051761322789361,100,Friends
Friends,27,Friend,42,1448,0.029005524861878452,0.08051761322789361,100,Friends
Friends,27,Work,0,0,0,0.08051761322789361,100,Friends
Friends,28,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,28,Family,0,0,0,0.08051761322789361,100,Friends
Friends,28,Friend,78,1998,0.03903903903903904,0.08051761322789361,100,Friends
Friends,28,Work,0,0,0,0.08051761322789361,100,Friends
Friends,29,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,29,Family,0,0,0,0.08051761322789361,100,Friends
Friends,29,Friend,92,2715,0.03388581952117864,0.08051761322789361,100,Friends
Friends,29,Work,0,0,0,0.08051761322789361,100,Friends
Friends,30,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,30,Family,0,0,0,0.08051761322789361,100,Friends
Friends,30,Friend,42,3217,0.013055641902393535,0.08051761322789361,100,Friends
Friends,30,Work,0,0,0,0.08051761322789361,100,Friends
Friends,31,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,31,Family,0,0,0,0.08051761322789361,100,Friends
Friends,31,Friend,51,3057,0.016683022571148183,0.08051761322789361,100,Friends
Friends,31,Work,0,0,0,0.08051761322789361,100,Friends
Friends,32,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,32,Family,0,0,0,0.08051761322789361,100,Friends
Friends,32,Friend,29,3620,0.008011049723756906,0.08051761322789361,100,Friends
Friends,32,Work,0,0,0,0.08051761322789361,100,Friends
Friends,33,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,33,Family,0,0,0,0.08051761322789361,100,Friends
Friends,33,Friend,51,3824,0.013336820083682008,0.08051761322789361,100,Friends
Friends,33,Work,0,0,0,0.08051761322789361,100,Friends
Friends,34,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,34,Family,0,0,0,0.08051761322789361,100,Friends
Friends,34,Friend,55,3862,0.014241325737959606,0.08051761322789361,100,Friends
Friends,34,Work,0,0,0,0.08051761322789361,100,Friends
Friends,35,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,35,Family,0,0,0,0.08051761322789361,100,Friends
Friends,35,Friend,15,4416,0.0033967391304347825,0.08051761322789361,100,Friends
Friends,35,Work,0,0,0,0.08051761322789361,100,Friends
Friends,36,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,36,Family,0,0,0,0.08051761322789361,100,Friends
Friends,36,Friend,52,4231,0.01229023871425195,0.08051761322789361,100,Friends
Friends,36,Work,0,0,0,0.08051761322789361,100,Friends
Friends,37,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,37,Family,0,0,0,0.08051761322789361,100,Friends
Friends,37,Friend,59,4099,0.014393754574286412,0.08051761322789361,100,Friends
Friends,37,Work,0,0,0,0.08051761322789361,100,Friends
Friends,38,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,38,Family,0,0,0,0.08051761322789361,100,Friends
Friends,38,Friend,47,4147,0.011333494092114782,0.08051761322789361,100,Friends
Friends,38,Work,0,0,0,0.08051761322789361,100,Friends
Friends,39,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,39,Family,0,0,0,0.08051761322789361,100,Friends
Friends,39,Friend,54,3900,0.013846153846153847,0.08051761322789361,100,Friends
Friends,39,Work,0,0,0,0.08051761322789361,100,Friends
Friends,40,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,40,Family,0,0,0,0.08051761322789361,100,Friends
Friends,40,Friend,43,3812,0.011280167890870933,0.08051761322789361,100,Friends
Friends,40,Work,0,0,0,0.08051761322789361,100,Friends
Friends,41,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,41,Family,0,0,0,0.08051761322789361,100,Friends
Friends,41,Friend,23,4467,0.00514886948735169,0.08051761322789361,100,Friends
Friends,41,Work,0,0,0,0.08051761322789361,100,Friends
Friends,42,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,42,Family,0,0,0,0.08051761322789361,100,Friends
Friends,42,Friend,26,2989,0.008698561391769822,0.08051761322789361,100,Friends
Friends,42,Work,0,0,0,0.08051761322789361,100,Friends
Friends,43,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,43,Family,0,0,0,0.08051761322789361,100,Friends
Friends,43,Friend,14,3067,0.004564721225953701,0.08051761322789361,100,Friends
Friends,43,Work,0,0,0,0.08051761322789361,100,Friends
Friends,44,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,44,Family,0,0,0,0.08051761322789361,100,Friends
Friends,44,Friend,30,3286,0.009129640900791236,0.08051761322789361,100,Friends
Friends,44,Work,0,0,0,0.08051761322789361,100,Friends
Friends,45,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,45,Family,0,0,0,0.08051761322789361,100,Friends
Friends,45,Friend,17,3019,0.005631003643590593,0.08051761322789361,100,Friends
Friends,45,Work,0,0,0,0.08051761322789361,100,Friends
Friends,46,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,46,Family,0,0,0,0.08051761322789361,100,Friends
Friends,46,Friend,31,2069,0.014983083615273078,0.08051761322789361,100,Friends
Friends,46,Work,0,0,0,0.08051761322789361,100,Friends
Friends,47,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,47,Family,0,0,0,0.08051761322789361,100,Friends
Friends,47,Friend,34,2231,0.01523980277902286,0.08051761322789361,100,Friends
Friends,47,Work,0,0,0,0.08051761322789361,100,Friends
Friends,48,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,48,Family,0,0,0,0.08051761322789361,100,Friends
Friends,48,Friend,38,2676,0.014200298953662182,0.08051761322789361,100,Friends
Friends,48,Work,0,0,0,0.08051761322789361,100,Friends
Friends,49,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,49,Family,0,0,0,0.08051761322789361,100,Friends
Friends,49,Friend,33,2150,0.015348837209302326,0.08051761322789361,100,Friends
Friends,49,Work,0,0,0,0.08051761322789361,100,Friends
Friends,50,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,50,Family,0,0,0,0.08051761322789361,100,Friends
Friends,50,Friend,47,2129,0.02207609206200094,0.08051761322789361,100,Friends
Friends,50,Work,0,0,0,0.08051761322789361,100,Friends
Friends,51,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,51,Family,0,0,0,0.08051761322789361,100,Friends
Friends,51,Friend,54,2334,0.02313624678663239,0.08051761322789361,100,Friends
Friends,51,Work,0,0,0,0.08051761322789361,100,Friends
Friends,52,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,52,Family,0,0,0,0.08051761322789361,100,Friends
Friends,52,Friend,22,2227,0.009878760664571173,0.08051761322789361,100,Friends
Friends,52,Work,0,0,0,0.08051761322789361,100,Friends
Friends,53,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,53,Family,0,0,0,0.08051761322789361,100,Friends
Friends,53,Friend,30,2401,0.012494793835901708,0.08051761322789361,100,Friends
Friends,53,Work,0,0,0,0.08051761322789361,100,Friends
Friends,54,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,54,Family,0,0,0,0.08051761322789361,100,Friends
Friends,54,Friend,25,2352,0.010629251700680272,0.08051761322789361,100,Friends
Friends,54,Work,0,0,0,0.08051761322789361,100,Friends
Friends,55,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,55,Family,0,0,0,0.08051761322789361,100,Friends
Friends,55,Friend,62,2100,0.029523809523809525,0.08051761322789361,100,Friends
Friends,55,Work,0,0,0,0.08051761322789361,100,Friends
Friends,56,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,56,Family,0,0,0,0.08051761322789361,100,Friends
Friends,56,Friend,48,2246,0.0213713268032057,0.08051761322789361,100,Friends
Friends,56,Work,0,0,0,0.08051761322789361,100,Friends
Friends,57,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,57,Family,0,0,0,0.08051761322789361,100,Friends
Friends,57,Friend,34,2135,0.01592505854800937,0.08051761322789361,100,Friends
Friends,57,Work,0,0,0,0.08051761322789361,100,Friends
Friends,58,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,58,Family,0,0,0,0.08051761322789361,100,Friends
Friends,58,Friend,36,2363,0.01523487092678798,0.08051761322789361,100,Friends
Friends,58,Work,0,0,0,0.08051761322789361,100,Friends
Friends,59,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,59,Family,0,0,0,0.08051761322789361,100,Friends
Friends,59,Friend,39,2369,0.01646264246517518,0.08051761322789361,100,Friends
Friends,59,Work,0,0,0,0.08051761322789361,100,Friends
Friends,60,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,60,Family,0,0,0,0.08051761322789361,100,Friends
Friends,60,Friend,50,2191,0.022820629849383843,0.08051761322789361,100,Friends
Friends,60,Work,0,0,0,0.08051761322789361,100,Friends
Friends,61,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,61,Family,0,0,0,0.08051761322789361,100,Friends
Friends,61,Friend,12,1927,0.006227296315516347,0.08051761322789361,100,Friends
Friends,61,Work,0,0,0,0.08051761322789361,100,Friends
Friends,62,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,62,Family,0,0,0,0.08051761322789361,100,Friends
Friends,62,Friend,25,2407,0.01038637307852098,0.08051761322789361,100,Friends
Friends,62,Work,0,0,0,0.08051761322789361,100,Friends
Friends,63,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,63,Family,0,0,0,0.08051761322789361,100,Friends
Friends,63,Friend,37,2351,0.015737983836665248,0.08051761322789361,100,Friends
Friends,63,Work,0,0,0,0.08051761322789361,100,Friends
Friends,64,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,64,Family,0,0,0,0.08051761322789361,100,Friends
Friends,64,Friend,49,2633,0.0186099506266616,0.08051761322789361,100,Friends
Friends,64,Work,0,0,0,0.08051761322789361,100,Friends
Friends,65,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,65,Family,0,0,0,0.08051761322789361,100,Friends
Friends,65,Friend,21,2647,0.007933509633547412,0.08051761322789361,100,Friends
Friends,65,Work,0,0,0,0.08051761322789361,100,Friends
Friends,66,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,66,Family,0,0,0,0.08051761322789361,100,Friends
Friends,66,Friend,40,2023,0.019772614928324272,0.08051761322789361,100,Friends
Friends,66,Work,0,0,0,0.08051761322789361,100,Friends
Friends,67,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,67,Family,0,0,0,0.08051761322789361,100,Friends
Friends,67,Friend,20,2385,0.008385744234800839,0.08051761322789361,100,Friends
Friends,67,Work,0,0,0,0.08051761322789361,100,Friends
Friends,68,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,68,Family,0,0,0,0.08051761322789361,100,Friends
Friends,68,Friend,43,2932,0.014665757162346521,0.08051761322789361,100,Friends
Friends,68,Work,0,0,0,0.08051761322789361,100,Friends
Friends,69,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,69,Family,0,0,0,0.08051761322789361,100,Friends
Friends,69,Friend,24,2315,0.010367170626349892,0.08051761322789361,100,Friends
Friends,69,Work,0,0,0,0.08051761322789361,100,Friends
Friends,70,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,70,Family,0,0,0,0.08051761322789361,100,Friends
Friends,70,Friend,29,2200,0.013181818181818182,0.08051761322789361,100,Friends
Friends,70,Work,0,0,0,0.08051761322789361,100,Friends
Friends,71,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,71,Family,0,0,0,0.08051761322789361,100,Friends
Friends,71,Friend,46,2307,0.019939315127871695,0.08051761322789361,100,Friends
Friends,71,Work,0,0,0,0.08051761322789361,100,Friends
Friends,72,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,72,Family,0,0,0,0.08051761322789361,100,Friends
Friends,72,Friend,22,2119,0.010382255781028787,0.08051761322789361,100,Friends
Friends,72,Work,0,0,0,0.08051761322789361,100,Friends
Friends,73,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,73,Family,0,0,0,0.08051761322789361,100,Friends
Friends,73,Friend,39,2004,0.019461077844311378,0.08051761322789361,100,Friends
Friends,73,Work,0,0,0,0.08051761322789361,100,Friends
Friends,74,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,74,Family,0,0,0,0.08051761322789361,100,Friends
Friends,74,Friend,16,1775,0.009014084507042254,0.08051761322789361,100,Friends
Friends,74,Work,0,0,0,0.08051761322789361,100,Friends
Friends,75,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,75,Family,0,0,0,0.08051761322789361,100,Friends
Friends,75,Friend,26,1601,0.016239850093691444,0.08051761322789361,100,Friends
Friends,75,Work,0,0,0,0.08051761322789361,100,Friends
Friends,76,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,76,Family,0,0,0,0.08051761322789361,100,Friends
Friends,76,Friend,41,1698,0.024146054181389872,0.08051761322789361,100,Friends
Friends,76,Work,0,0,0,0.08051761322789361,100,Friends
Friends,77,Alone,0,0,0,0.08051761322789361,100,Friends
Friends,77,Family,0,0,0,0.08051761322789361,100,Friends
Friends,77,Friend,27,1573,0.017164653528289893,0.08051761322789361,100,Friends
