WKT,id,b_travel_time,travel_time
"POLYGON ((-114.098772298679 51.1426913408764,-114.09753752361 51.144040814554,-114.095062217758 51.1440428524749,-114.093821831209 51.1426954165232,-114.095056678825 51.1413459817206,-114.09753184045 51.1413439439948,-114.098772298679 51.1426913408764))",8168,73,78
"POLYGON ((-114.09876654385 51.1399944697911,-114.09753184045 51.1413439439948,-114.095056678825 51.1413459817206,-114.093816364811 51.1399985450478,-114.095051140747 51.1386491097153,-114.097526158168 51.1386470721845,-114.09876654385 51.1399944697911))",8169,70,61
"POLYGON ((-114.098783811004 51.148085079294,-114.097548892565 51.1494345519195,-114.095073298193 51.1494365902306,-114.093832766539 51.1480891557212,-114.095067757548 51.1467397219783,-114.097543207649 51.1467376838622,-114.098783811004 51.148085079294))",8166,84,77
"POLYGON ((-114.098778054397 51.1453882107107,-114.097543207649 51.1467376838622,-114.095067757548 51.1467397219783,-114.093827298452 51.1453922867477,-114.095062217758 51.1440428524749,-114.09753752361 51.144040814554,-114.098778054397 51.1453882107107))",8167,74,70
"POLYGON ((-114.098795326887 51.1534788127077,-114.097560265032 51.1548282842812,-114.095084382051 51.1548303229826,-114.093843705247 51.1534828899155,-114.095078839694 51.1521334572321,-114.097554578359 51.1521314187258,-114.098795326887 51.1534788127077))",8164,88,96
"POLYGON ((-114.098789568501 51.1507819466263,-114.097554578359 51.1521314187258,-114.095078839694 51.1521334572321,-114.09383823547 51.1507860234438,-114.095073298193 51.1494365902306,-114.097548892565 51.1494345519195,-114.098789568501 51.1507819466263))",8165,85,90
"POLYGON ((-114.098806846328 51.1588725411177,-114.097571641014 51.1602220116393,-114.095095469334 51.1602240507311,-114.093854647336 51.1588766191063,-114.095089925264 51.1575271874823,-114.097565952584 51.1575251485856,-114.098806846328 51.1588725411177))",8162,89,68
"POLYGON ((-114.098801086162 51.1561756775382,-114.097565952584 51.1575251485856,-114.095089925264 51.1575271874823,-114.093849175869 51.1561797551363,-114.095084382051 51.1548303229826,-114.097560265032 51.1548282842812,-114.098801086162 51.1561756775382))",8163,88,71
"POLYGON ((-114.098818369329 51.1642662645243,-114.097583020512 51.165615733994,-114.095106560044 51.1656177734763,-114.093865592807 51.1642703432937,-114.095101014261 51.1629209127291,-114.097577330323 51.162918873442,-114.098818369329 51.1642662645243))",8160,91,73
"POLYGON ((-114.098812607383 51.1615694034464,-114.097577330323 51.162918873442,-114.095101014261 51.1629209127291,-114.093860119648 51.1615734818254,-114.095095469334 51.1602240507311,-114.097571641014 51.1602220116393,-114.098812607383 51.1615694034464))",8161,89,70
"POLYGON ((-114.098645897468 51.0833598879654,-114.097412696565 51.0847093732228,-114.09494055856 51.0847114068574,-114.093701765203 51.0833639550399,-114.094935038406 51.0820145085749,-114.097407032674 51.0820124751349,-114.098645897468 51.0833598879654))",8190,35,40
"POLYGON ((-114.09864016215 51.0806629893508,-114.097407032674 51.0820124751349,-114.094935038406 51.0820145085749,-114.093696317338 51.0806670560362,-114.094929519104 51.0793176090408,-114.097401369656 51.0793155757954,-114.09864016215 51.0806629893508))",8191,33,47
"POLYGON ((-114.098657370759 51.0887536814397,-114.09742402697 51.090103165644,-114.094951601423 51.0901051996677,-114.093712663455 51.0887577492926,-114.094946079566 51.0874083038883,-114.097418361331 51.0874062700592,-114.098657370759 51.0887536814397))",8188,38,44
"POLYGON ((-114.098651633671 51.0860567853283,-114.097418361331 51.0874062700592,-114.094946079566 51.0874083038883,-114.093707213909 51.086060852792,-114.09494055856 51.0847114068574,-114.097412696565 51.0847093732228,-114.098651633671 51.0860567853283))",8189,36,41
"POLYGON ((-114.098668847591 51.0941474699078,-114.097435360873 51.095496953059,-114.094962647695 51.0954989874721,-114.09372356507 51.0941515385393,-114.094957124133 51.0928020941956,-114.097429693484 51.0928000599772,-114.098668847591 51.0941474699078))",8186,42,47
"POLYGON ((-114.098663108732 51.0914505762995,-114.097429693484 51.0928000599772,-114.094957124133 51.0928020941956,-114.093718113842 51.0914546445417,-114.094951601423 51.0901051996677,-114.09742402697 51.090103165644,-114.098663108732 51.0914505762995))",8187,40,41
"POLYGON ((-114.098680327966 51.09954125337,-114.097446698274 51.1008907354681,-114.094973697377 51.1008927702706,-114.093734470051 51.0995453227802,-114.09496817211 51.098195879497,-114.097441029136 51.0981938448893,-114.098680327966 51.09954125337))",8184,49,56
"POLYGON ((-114.098674587335 51.0968443622646,-114.097441029136 51.0981938448893,-114.09496817211 51.098195879497,-114.09372901714 51.0968484312855,-114.094962647695 51.0954989874721,-114.097435360873 51.095496953059,-114.098674587335 51.0968443622646))",8185,48,70
"POLYGON ((-114.098691811885 51.1049350318263,-114.097458039175 51.1062845128716,-114.09498475047 51.1062865480635,-114.093745378398 51.1049391020155,-114.094979223497 51.1035896597927,-114.097452368287 51.1035876247955,-114.098691811885 51.1049350318263))",8182,51,72
"POLYGON ((-114.098686069482 51.1022381432239,-114.097452368287 51.1035876247955,-114.094979223497 51.1035896597927,-114.093739923803 51.1022422130236,-114.094973697377 51.1008927702706,-114.097446698274 51.1008907354681,-114.098686069482 51.1022381432239))",8183,49,68
"POLYGON ((-114.09870329935 51.1103288052771,-114.097469383578 51.1116782852695,-114.094995806976 51.1116803208511,-114.093756290113 51.1103328762454,-114.094990278297 51.108983435083,-114.097463710939 51.1089813996962,-114.09870329935 51.1103288052771))",8180,50,67
"POLYGON ((-114.098697555174 51.1076319191774,-114.097463710939 51.1089813996962,-114.094990278297 51.108983435083,-114.093750833834 51.1076359897561,-114.09498475047 51.1062865480635,-114.097458039175 51.1062845128716,-114.098697555174 51.1076319191774))",8181,49,64
"POLYGON ((-114.098714790362 51.1157225737225,-114.097480731484 51.1170720526622,-114.095006866897 51.1170740886334,-114.093767205198 51.1157266454701,-114.09500133651 51.1143772053679,-114.097475057093 51.1143751695915,-114.098714790362 51.1157225737225))",8178,53,63
"POLYGON ((-114.098709044412 51.1130256901255,-114.097475057093 51.1143751695915,-114.09500133651 51.1143772053679,-114.093761747234 51.1130297614834,-114.094995806976 51.1116803208511,-114.097469383578 51.1116782852695,-114.098709044412 51.1130256901255))",8179,52,65
"POLYGON ((-114.098726284922 51.1211163371628,-114.097492082895 51.1224658150498,-114.095017930232 51.1224678514108,-114.093778123653 51.1211204096899,-114.095012398137 51.1197709706478,-114.097486406751 51.1197689344817,-114.098726284922 51.1211163371628))",8176,56,67
"POLYGON ((-114.098720537198 51.1184194560683,-114.097486406751 51.1197689344817,-114.095012398137 51.1197709706478,-114.093772664004 51.1184235282056,-114.095006866897 51.1170740886334,-114.097480731484 51.1170720526622,-114.098720537198 51.1184194560683))",8177,56,68
"POLYGON ((-114.102202534082 51.0145854025034,-114.100971258728 51.0159349401548,-114.098502779553 51.0159370470527,-114.097265718915 51.0145896160978,-114.098497066302 51.0132401171397,-114.100965402303 51.0132380104433,-114.102202534082 51.0145854025034))",8078,30,42
"POLYGON ((-114.102196606527 51.0118884722683,-114.100965402303 51.0132380104433,-114.098497066302 51.0132401171397,-114.097260077685 51.0118926854597,-114.098491353931 51.0105431859743,-114.10095954678 51.0105410794794,-114.102196606527 51.0118884722683))",8079,31,43
"POLYGON ((-114.102214391933 51.0199792592168,-114.100982974285 51.0213287958212,-114.098514208698 51.0213309031222,-114.097277003983 51.0199834736172,-114.098508493685 51.0186339757136,-114.100977116055 51.0186318686142,-114.102214391933 51.0199792592168))",8076,27,38
"POLYGON ((-114.102208462551 51.0172823314863,-114.100977116055 51.0186318686142,-114.098508493685 51.0186339757136,-114.097271361014 51.0172865454836,-114.098502779553 51.0159370470527,-114.100971258728 51.0159349401548,-114.102208462551 51.0172823314863))",8077,28,42
"POLYGON ((-114.102226253438 51.0253731109213,-114.100994693454 51.0267226464788,-114.098525641366 51.0267247541828,-114.09728829253 51.0253773261278,-114.098519924591 51.0240278292786,-114.100988833418 51.0240257217761,-114.102226253438 51.0253731109213))",8074,25,34
"POLYGON ((-114.102220322228 51.0226761856952,-114.100988833418 51.0240257217761,-114.098519924591 51.0240278292786,-114.097282647822 51.0226804004986,-114.098514208698 51.0213309031222,-114.100982974285 51.0213287958212,-114.102220322228 51.0226761856952))",8075,26,34
"POLYGON ((-114.102238118601 51.0307669576169,-114.101006416237 51.0321164921276,-114.098537077558 51.0321186002349,-114.097299584558 51.0307711736298,-114.098531359021 51.0294216778349,-114.101000554394 51.0294195699292,-114.102238118601 51.0307669576169))",8072,23,35
"POLYGON ((-114.102232185563 51.0280700348952,-114.101000554394 51.0294195699292,-114.098531359021 51.0294216778349,-114.097293938109 51.0280742505049,-114.098525641366 51.0267247541828,-114.100994693454 51.0267226464788,-114.102232185563 51.0280700348952))",8073,24,36
"POLYGON ((-114.102249987423 51.0361607993039,-114.101018142634 51.0375103327679,-114.098548517278 51.0375124412785,-114.097310880067 51.0361650161235,-114.098542796977 51.0348155213827,-114.101012278984 51.0348134130738,-114.102249987423 51.0361607993039))",8070,20,31
"POLYGON ((-114.102244052555 51.0334638790865,-114.101012278984 51.0348134130738,-114.098542796977 51.0348155213827,-114.097305231877 51.0334680955027,-114.098537077558 51.0321186002349,-114.101006416237 51.0321164921276,-114.102244052555 51.0334638790865))",8071,21,33
"POLYGON ((-114.102261859904 51.0415546359826,-114.101029872648 51.0429041684,-114.098559960524 51.042906277314,-114.09732217906 51.0415588536089,-114.09855423846 51.0402093599223,-114.101024007189 51.04020725121,-114.102261859904 51.0415546359826))",8068,16,23
"POLYGON ((-114.102255923206 51.0388577182693,-114.101024007189 51.04020725121,-114.09855423846 51.0402093599223,-114.097316529128 51.0388619354922,-114.098548517278 51.0375124412785,-114.101018142634 51.0375103327679,-114.102255923206 51.0388577182693))",8069,18,27
"POLYGON ((-114.102273736047 51.0469484676531,-114.101041606279 51.048297999024,-114.098571407301 51.0483001083415,-114.097333481537 51.0469526860864,-114.098565683471 51.0456031934538,-114.101035739011 51.045601084338,-114.102273736047 51.0469484676531))",8066,17,26
"POLYGON ((-114.102267797518 51.0442515524439,-114.101035739011 51.045601084338,-114.098565683471 51.0456031934538,-114.097327829863 51.0442557704737,-114.098559960524 51.042906277314,-114.101029872648 51.0429041684,-114.102267797518 51.0442515524439))",8067,15,19
"POLYGON ((-114.102285615853 51.0523422943157,-114.101053343529 51.0536918246401,-114.098582857607 51.0536939343613,-114.0973447875 51.0523465135561,-114.098577132012 51.0509970219774,-114.101047474451 51.050994912458,-114.102285615853 51.0523422943157))",8064,18,32
"POLYGON ((-114.102279675492 51.0496453816104,-114.101047474451 51.050994912458,-114.098577132012 51.0509970219774,-114.097339134083 51.0496496004472,-114.098571407301 51.0483001083415,-114.101041606279 51.048297999024,-114.102279675492 51.0496453816104))",8065,18,31
"POLYGON ((-114.102107802702 50.9714343684478,-114.100877664116 50.9727839144788,-114.098411473072 50.9727860181557,-114.097175563444 50.9714385756005,-114.098405773885 50.9700890682031,-114.100871822108 50.9700869647273,-114.102107802702 50.9714343684478))",8094,59,51
"POLYGON ((-114.102101889739 50.9687374181723,-114.100871822108 50.9700869647273,-114.098405773885 50.9700890682031,-114.0971699361 50.9687416249229,-114.098400075575 50.9673921169978,-114.100865980999 50.9673900137231,-114.102101889739 50.9687374181723))",8095,61,60
"POLYGON ((-114.102119631362 50.9768282652405,-114.100889350832 50.9781778102237,-114.09842287408 50.978179914303,-114.097186820731 50.9768324731978,-114.098417173138 50.9754829668557,-114.100883507024 50.9754808629776,-114.102119631362 50.9768282652405))",8092,56,49
"POLYGON ((-114.102113716577 50.9741313174705,-114.100883507024 50.9754808629776,-114.098417173138 50.9754829668557,-114.097181191654 50.9741355250255,-114.098411473072 50.9727860181557,-114.100877664116 50.9727839144788,-114.102113716577 50.9741313174705))",8093,57,50
"POLYGON ((-114.102131463664 50.9822221570226,-114.100901041148 50.9835717009582,-114.0984342786 50.9835738054398,-114.097198081486 50.9822263657847,-114.098428575901 50.9808768604977,-114.10089519554 50.9808747562173,-114.102131463664 50.9822221570226))",8090,53,49
"POLYGON ((-114.102125547057 50.9795252117579,-114.10089519554 50.9808747562173,-114.098428575901 50.9808768604977,-114.097192450675 50.9795294201175,-114.09842287408 50.978179914303,-114.100889350832 50.9781778102237,-114.102125547057 50.9795252117579))",8091,55,44
"POLYGON ((-114.102143299612 50.9876160437943,-114.100912735065 50.9889655866822,-114.098445686634 50.9889676915664,-114.097209345709 50.9876202533613,-114.098439982178 50.9862707491293,-114.100906887656 50.9862686444465,-114.102143299612 50.9876160437943))",8088,50,47
"POLYGON ((-114.102137381183 50.9849191010348,-114.100906887656 50.9862686444465,-114.098439982178 50.9862707491293,-114.097203713164 50.9849233101992,-114.0984342786 50.9835738054398,-114.100901041148 50.9835717009582,-114.102137381183 50.9849191010348))",8089,52,53
"POLYGON ((-114.102155139207 50.9930099255558,-114.100924432586 50.9943594673962,-114.098457098182 50.9943615726829,-114.097220613404 50.9930141359278,-114.098451391969 50.9916646327509,-114.100918583375 50.9916625276655,-114.102155139207 50.9930099255558))",8086,46,53
"POLYGON ((-114.102149218954 50.9903129853013,-114.100918583375 50.9916625276655,-114.098451391969 50.9916646327509,-114.097214979123 50.9903171952708,-114.098445686634 50.9889676915664,-114.100912735065 50.9889655866822,-114.102149218954 50.9903129853013))",8087,48,49
"POLYGON ((-114.10216698245 50.9984038023072,-114.100936133711 50.9997533431002,-114.098468513247 50.9997554487896,-114.09723188457 50.9984080134845,-114.098462805275 50.9970585113624,-114.100930282698 50.9970564058744,-114.10216698245 50.9984038023072))",8084,43,59
"POLYGON ((-114.102161060372 50.9957068645577,-114.100930282698 50.9970564058744,-114.098462805275 50.9970585113624,-114.097226248553 50.9957110753324,-114.098457098182 50.9943615726829,-114.100924432586 50.9943594673962,-114.102161060372 50.9957068645577))",8085,47,60
"POLYGON ((-114.102178829342 51.0037976740488,-114.100947838442 51.0051472137945,-114.098479931829 51.0051493198866,-114.09724315921 51.0038018860316,-114.098474222098 51.0024523849643,-114.100941985626 51.0024502790736,-114.102178829342 51.0037976740488))",8082,41,57
"POLYGON ((-114.10217290544 51.0011007388042,-114.100941985626 51.0024502790736,-114.098474222098 51.0024523849643,-114.097237521456 51.0011049503843,-114.098468513247 50.9997554487896,-114.100936133711 50.9997533431002,-114.10217290544 51.0011007388042))",8083,39,57
"POLYGON ((-114.102190679886 51.0091915407808,-114.10095954678 51.0105410794794,-114.098491353931 51.0105431859743,-114.097254437324 51.0091957535693,-114.09848564244 51.0078462535566,-114.10095369216 51.0078441472631,-114.102190679886 51.0091915407808))",8080,33,42
"POLYGON ((-114.102184754158 51.006494608041,-114.10095369216 51.0078441472631,-114.09848564244 51.0078462535566,-114.097248797833 51.0064988204266,-114.098479931829 51.0051493198866,-114.100947838442 51.0051472137945,-114.102184754158 51.006494608041))",8081,35,45
"POLYGON ((-114.102013304427 50.9282830136982,-114.100784299818 50.9296325681152,-114.098320391274 50.9296346685771,-114.097085629818 50.9282872144213,-114.098314706105 50.9269376985784,-114.100778472179 50.9269355983172,-114.102013304427 50.9282830136982))",8110,90,69
